KUCAT ID,Exam Type,CBT Score,Program Applied
KUCAT_2019_3967,KUCAT-PCM,726,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3968,KUCAT-PCM,594,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3969,KUCAT-PCM,666,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3970,KUCAT-PCM,499,BSc In Computer Science
KUCAT_2019_3971,KUCAT-PCM,959,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3972,KUCAT-PCM,481,BArch in Architecture
KUCAT_2019_3973,KUCAT-PCM,326,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3974,KUCAT-PCM,731,BArch in Architecture
KUCAT_2019_3975,KUCAT-PCM,512,BE in Mechanical Engineering(Automobile)
KUCAT_2019_3976,KUCAT-PCM,704,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_3977,KUCAT-PCM,574,BArch in Architecture
KUCAT_2019_3978,KUCAT-PCM,857,BArch in Architecture
KUCAT_2019_3979,KUCAT-PCM,818,BArch in Architecture
KUCAT_2019_3980,KUCAT-PCB,564,Bachelor of Pharmacy
KUCAT_2019_3981,KUCAT-PCM,505,BArch in Architecture
KUCAT_2019_3982,KUCAT-PCM,623,BE in Chemical Engineering
KUCAT_2019_3983,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3984,KUCAT-PCM,477,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3985,KUCAT-PCM,787,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3986,KUCAT-PCM,887,BE in Computer Engineering
KUCAT_2019_3987,KUCAT-PCM,573,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3988,KUCAT-PCM,699,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3989,KUCAT-PCM,508,BE in Computer Engineering
KUCAT_2019_3990,KUCAT-PCM,582,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_39912(See endnotes),KUCAT-PCB,391,Bachelor of Pharmacy
KUCAT_2019_3992,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_3993,KUCAT-PCM,731,BArch in Architecture
KUCAT_2019_3994,KUCAT-PCM,538,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3995,KUCAT-PCM,474,BE in Computer Engineering
KUCAT_2019_3996,KUCAT-PCM,658,BArch in Architecture
KUCAT_2019_3997,KUCAT-PCM,703,BE in Geomatics Engineering
KUCAT_2019_3998,KUCAT-PCM,602,BE in Computer Engineering
KUCAT_2019_3999,KUCAT-PCM,616,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_4000,KUCAT-PCB,751,Bachelor of Pharmacy
KUCAT_2019_4001,KUCAT-PCB,512,Bachelor of Pharmacy
KUCAT_2019_4002,KUCAT-PCM,645,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4003,KUCAT-PCM,752,BArch in Architecture
KUCAT_2019_3960,KUCAT-PCM,703,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_3961,KUCAT-PCM,405,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3962,KUCAT-PCM,651,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3963,KUCAT-PCM,946,BE in Computer Engineering
KUCAT_2019_3964,KUCAT-PCM,527,BE in Computer Engineering
KUCAT_2019_3965,KUCAT-PCM,735,BE in Geomatics Engineering
KUCAT_2019_3966,KUCAT-PCM,754,BE in Computer Engineering
KUCAT_2019_3967,KUCAT-PCM,726,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3968,KUCAT-PCM,594,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3969,KUCAT-PCM,666,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3970,KUCAT-PCM,499,BSc In Computer Science
KUCAT_2019_3971,KUCAT-PCM,959,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3972,KUCAT-PCM,481,BArch in Architecture
KUCAT_2019_3973,KUCAT-PCM,326,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3974,KUCAT-PCM,731,BArch in Architecture
KUCAT_2019_3975,KUCAT-PCM,512,BE in Mechanical Engineering(Automobile)
KUCAT_2019_3976,KUCAT-PCM,704,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_3977,KUCAT-PCM,574,BArch in Architecture
KUCAT_2019_3978,KUCAT-PCM,857,BArch in Architecture
KUCAT_2019_3979,KUCAT-PCM,818,BArch in Architecture
KUCAT_2019_3980,KUCAT-PCB,564,Bachelor of Pharmacy
KUCAT_2019_3981,KUCAT-PCM,505,BArch in Architecture
KUCAT_2019_3982,KUCAT-PCM,623,BE in Chemical Engineering
KUCAT_2019_3983,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3984,KUCAT-PCM,477,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3985,KUCAT-PCM,787,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3986,KUCAT-PCM,887,BE in Computer Engineering
KUCAT_2019_3987,KUCAT-PCM,573,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3988,KUCAT-PCM,699,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3989,KUCAT-PCM,508,BE in Computer Engineering
KUCAT_2019_3990,KUCAT-PCM,582,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_39912(See endnotes),KUCAT-PCB,391,Bachelor of Pharmacy
KUCAT_2019_3992,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_3993,KUCAT-PCM,731,BArch in Architecture
KUCAT_2019_3994,KUCAT-PCM,538,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_3995,KUCAT-PCM,474,BE in Computer Engineering
KUCAT_2019_3996,KUCAT-PCM,658,BArch in Architecture
KUCAT_2019_3997,KUCAT-PCM,703,BE in Geomatics Engineering
KUCAT_2019_3998,KUCAT-PCM,602,BE in Computer Engineering
KUCAT_2019_3999,KUCAT-PCM,616,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_4000,KUCAT-PCB,751,Bachelor of Pharmacy
KUCAT_2019_4001,KUCAT-PCB,512,Bachelor of Pharmacy
KUCAT_2019_4002,KUCAT-PCM,645,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4003,KUCAT-PCM,752,BArch in Architecture
KUCAT_2019_4004,KUCAT-PCM,446,BArch in Architecture
KUCAT_2019_4005,KUCAT-PCM,600,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4006,KUCAT-PCM,1039,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4007,KUCAT-PCM,789,BE in Mechanical Engineering(Automobile)
KUCAT_2019_4008,KUCAT-PCM,676,BE in Computer Engineering
KUCAT_2019_4009,KUCAT-PCM,470,BE in Mechanical Engineering(Energy Technology)
KUCAT_2019_4010,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_4011,KUCAT-PCM,786,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4012,KUCAT-PCM,417,BArch in Architecture
KUCAT_2019_4013,KUCAT-PCM,922,BSc In Computer Science
KUCAT_2019_4014,KUCAT-PCB,413,Bachelor of Pharmacy
KUCAT_2019_4015,KUCAT-PCM,643,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4016,KUCAT-PCM,629,BE in Computer Engineering
KUCAT_2019_4017,KUCAT-PCM,721,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4018,KUCAT-PCM,965,BE in Computer Engineering
KUCAT_2019_4019,KUCAT-PCM,853,BE in Computer Engineering
KUCAT_2019_4020,KUCAT-PCM,728,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4021,KUCAT-PCM,860,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4022,KUCAT-PCM,855,BE in Computer Engineering
KUCAT_2019_4023,KUCAT-PCB,495,Bachelor of Pharmacy
KUCAT_2019_4024,KUCAT-PCB,710,Bachelor of Pharmacy
KUCAT_2019_4025,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4026,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4027,KUCAT-PCB,619,Bachelor of Pharmacy
KUCAT_2019_4028,KUCAT-PCM,772,BE in Computer Engineering
KUCAT_2019_4029,KUCAT-PCM,1031,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_4030,KUCAT-PCM,890,BE in Geomatics Engineering
KUCAT_2019_4031,KUCAT-PCB,1021,Bachelor of Pharmacy
KUCAT_2019_4032,KUCAT-PCM,736,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4033,KUCAT-PCB,906,Bachelor of Pharmacy
KUCAT_2019_4034,KUCAT-PCM,602,BSc in Computational Mathematics
KUCAT_2019_4035,KUCAT-PCM,678,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_4036,KUCAT-PCM,0,BE in Mechanical Engineering(Automobile)
KUCAT_2019_4037,KUCAT-PCM,899,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_4038,KUCAT-PCM,866,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4039,KUCAT-PCM,679,BArch in Architecture
KUCAT_2019_4040,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_4041,KUCAT-PCM,451,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4042,KUCAT-PCM,924,BE in Computer Engineering
KUCAT_2019_4043,KUCAT-PCM,636,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4044,KUCAT-PCM,585,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4045,KUCAT-PCM,1226,BE in Computer Engineering
KUCAT_2019_4046,KUCAT-PCM,707,BE in Geomatics Engineering
KUCAT_2019_4047,KUCAT-PCB,703,Bachelor of Pharmacy
KUCAT_2019_4004,KUCAT-PCM,446,BArch in Architecture
KUCAT_2019_4005,KUCAT-PCM,600,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4006,KUCAT-PCM,1039,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4007,KUCAT-PCM,789,BE in Mechanical Engineering(Automobile)
KUCAT_2019_4008,KUCAT-PCM,676,BE in Computer Engineering
KUCAT_2019_4009,KUCAT-PCM,470,BE in Mechanical Engineering(Energy Technology)
KUCAT_2019_4010,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_4011,KUCAT-PCM,786,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4012,KUCAT-PCM,417,BArch in Architecture
KUCAT_2019_4013,KUCAT-PCM,922,BSc In Computer Science
KUCAT_2019_4014,KUCAT-PCB,413,Bachelor of Pharmacy
KUCAT_2019_4015,KUCAT-PCM,643,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4016,KUCAT-PCM,629,BE in Computer Engineering
KUCAT_2019_4017,KUCAT-PCM,721,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4018,KUCAT-PCM,965,BE in Computer Engineering
KUCAT_2019_4019,KUCAT-PCM,853,BE in Computer Engineering
KUCAT_2019_4020,KUCAT-PCM,728,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4021,KUCAT-PCM,860,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4022,KUCAT-PCM,855,BE in Computer Engineering
KUCAT_2019_4023,KUCAT-PCB,495,Bachelor of Pharmacy
KUCAT_2019_4024,KUCAT-PCB,710,Bachelor of Pharmacy
KUCAT_2019_4025,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4026,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4027,KUCAT-PCB,619,Bachelor of Pharmacy
KUCAT_2019_4028,KUCAT-PCM,772,BE in Computer Engineering
KUCAT_2019_4029,KUCAT-PCM,1031,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_4030,KUCAT-PCM,890,BE in Geomatics Engineering
KUCAT_2019_4031,KUCAT-PCB,1021,Bachelor of Pharmacy
KUCAT_2019_4032,KUCAT-PCM,736,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4033,KUCAT-PCB,906,Bachelor of Pharmacy
KUCAT_2019_4034,KUCAT-PCM,602,BSc in Computational Mathematics
KUCAT_2019_4035,KUCAT-PCM,678,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_4036,KUCAT-PCM,0,BE in Mechanical Engineering(Automobile)
KUCAT_2019_4037,KUCAT-PCM,899,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_4038,KUCAT-PCM,866,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4039,KUCAT-PCM,679,BArch in Architecture
KUCAT_2019_4040,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_4041,KUCAT-PCM,451,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4042,KUCAT-PCM,924,BE in Computer Engineering
KUCAT_2019_4043,KUCAT-PCM,636,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4044,KUCAT-PCM,585,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4045,KUCAT-PCM,1226,BE in Computer Engineering
KUCAT_2019_4046,KUCAT-PCM,707,BE in Geomatics Engineering
KUCAT_2019_4047,KUCAT-PCB,703,Bachelor of Pharmacy
KUCAT_2019_4048,KUCAT-PCB,720,Bachelor of Pharmacy
KUCAT_2019_4049,KUCAT-PCM,796,BArch in Architecture
KUCAT_2019_4050,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4051,KUCAT-PCB,598,Bachelor of Pharmacy
KUCAT_2019_4052,KUCAT-PCM,1056,BE in Computer Engineering
KUCAT_2019_4053,KUCAT-PCM,453,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4054,KUCAT-PCM,828,BE in Computer Engineering
KUCAT_2019_4055,KUCAT-PCM,931,BE in Geomatics Engineering
KUCAT_2019_4056,KUCAT-PCM,572,BE in Computer Engineering
KUCAT_2019_4057,KUCAT-PCM,454,BE in Computer Engineering
KUCAT_2019_4058,KUCAT-PCM,711,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4059,KUCAT-PCM,677,BE in Computer Engineering
KUCAT_2019_4060,KUCAT-PCM,536,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4061,KUCAT-PCB,527,Bachelor of Pharmacy
KUCAT_2019_4062,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4063,KUCAT-PCM,1210,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4064,KUCAT-PCM,598,BArch in Architecture
KUCAT_2019_4065,KUCAT-PCM,528,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4066,KUCAT-PCM,1014,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4067,KUCAT-PCM,432,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4068,KUCAT-PCM,440,BE in Computer Engineering
KUCAT_2019_4069,KUCAT-PCM,737,BE in Computer Engineering
KUCAT_2019_4070,KUCAT-PCM,794,BArch in Architecture
KUCAT_2019_4071,KUCAT-PCM,735,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4072,KUCAT-PCM,780,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4073,KUCAT-PCM,832,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4074,KUCAT-PCM,569,Bachelor of Pharmacy
KUCAT_2019_4075,KUCAT-PCM,437,BE in Computer Engineering
KUCAT_2019_4076,KUCAT-PCM,583,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4077,KUCAT-PCM,743,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4078,KUCAT-PCM,453,BE in Computer Engineering
KUCAT_2019_4079,KUCAT-PCM,671,BArch in Architecture
KUCAT_2019_4080,KUCAT-PCM,415,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4081,KUCAT-PCM,637,BArch in Architecture
KUCAT_2019_4082,KUCAT-PCM,959,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4083,KUCAT-PCM,601,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4084,KUCAT-PCM,647,BE in Computer Engineering
KUCAT_2019_4085,KUCAT-PCM,858,BE in Computer Engineering
KUCAT_2019_4086,KUCAT-PCM,825,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4087,KUCAT-PCM,533,BE in Computer Engineering
KUCAT_2019_4088,KUCAT-PCM,528,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4089,KUCAT-PCB,463,Bachelor of Pharmacy
KUCAT_2019_4090,KUCAT-PCM,555,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4091,KUCAT-PCB,782,Bachelor of Pharmacy
KUCAT_2019_4048,KUCAT-PCB,720,Bachelor of Pharmacy
KUCAT_2019_4049,KUCAT-PCM,796,BArch in Architecture
KUCAT_2019_4050,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4051,KUCAT-PCB,598,Bachelor of Pharmacy
KUCAT_2019_4052,KUCAT-PCM,1056,BE in Computer Engineering
KUCAT_2019_4053,KUCAT-PCM,453,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4054,KUCAT-PCM,828,BE in Computer Engineering
KUCAT_2019_4055,KUCAT-PCM,931,BE in Geomatics Engineering
KUCAT_2019_4056,KUCAT-PCM,572,BE in Computer Engineering
KUCAT_2019_4057,KUCAT-PCM,454,BE in Computer Engineering
KUCAT_2019_4058,KUCAT-PCM,711,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4059,KUCAT-PCM,677,BE in Computer Engineering
KUCAT_2019_4060,KUCAT-PCM,536,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4061,KUCAT-PCB,527,Bachelor of Pharmacy
KUCAT_2019_4062,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4063,KUCAT-PCM,1210,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4064,KUCAT-PCM,598,BArch in Architecture
KUCAT_2019_4065,KUCAT-PCM,528,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4066,KUCAT-PCM,1014,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4067,KUCAT-PCM,432,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4068,KUCAT-PCM,440,BE in Computer Engineering
KUCAT_2019_4069,KUCAT-PCM,737,BE in Computer Engineering
KUCAT_2019_4070,KUCAT-PCM,794,BArch in Architecture
KUCAT_2019_4071,KUCAT-PCM,735,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4072,KUCAT-PCM,780,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4073,KUCAT-PCM,832,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4074,KUCAT-PCM,569,Bachelor of Pharmacy
KUCAT_2019_4075,KUCAT-PCM,437,BE in Computer Engineering
KUCAT_2019_4076,KUCAT-PCM,583,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4077,KUCAT-PCM,743,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4078,KUCAT-PCM,453,BE in Computer Engineering
KUCAT_2019_4079,KUCAT-PCM,671,BArch in Architecture
KUCAT_2019_4080,KUCAT-PCM,415,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4081,KUCAT-PCM,637,BArch in Architecture
KUCAT_2019_4082,KUCAT-PCM,959,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4083,KUCAT-PCM,601,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4084,KUCAT-PCM,647,BE in Computer Engineering
KUCAT_2019_4085,KUCAT-PCM,858,BE in Computer Engineering
KUCAT_2019_4086,KUCAT-PCM,825,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4087,KUCAT-PCM,533,BE in Computer Engineering
KUCAT_2019_4088,KUCAT-PCM,528,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4089,KUCAT-PCB,463,Bachelor of Pharmacy
KUCAT_2019_4090,KUCAT-PCM,555,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4091,KUCAT-PCB,782,Bachelor of Pharmacy
KUCAT_2019_4092,KUCAT-PCB,422,Bachelor of Pharmacy
KUCAT_2019_4093,KUCAT-PCM,692,BE in Computer Engineering
KUCAT_2019_4094,KUCAT-PCM,695,BE in Computer Engineering
KUCAT_2019_4095,KUCAT-PCM,959,BE in Computer Engineering
KUCAT_2019_4096,KUCAT-PCM,461,BE in Computer Engineering
KUCAT_2019_4097,KUCAT-PCB,642,Bachelor of Pharmacy
KUCAT_2019_4098,KUCAT-PCB,484,BTech in Biotechnology
KUCAT_2019_4099,KUCAT-PCM,1033,BE in Computer Engineering
KUCAT_2019_4100,KUCAT-PCB,485,BTech in Biotechnology
KUCAT_2019_4101,KUCAT-PCM,836,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4102,KUCAT-PCB,508,BSc in Environmental Science
KUCAT_2019_4103,KUCAT-PCB,540,BTech in Biotechnology
KUCAT_2019_4104,KUCAT-PCB,0,Bachelor of Pharmacy
KUCAT_2019_4105,KUCAT-PCM,1078,BE in Mechanical Engineering(Automobile)
KUCAT_2019_4106,KUCAT-PCM,438,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4107,KUCAT-PCB,503,Bachelor of Pharmacy
KUCAT_2019_4108,KUCAT-PCB,476,Bachelor of Pharmacy
KUCAT_2019_4109,KUCAT-PCM,731,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4110,KUCAT-PCM,541,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4111,KUCAT-PCB,604,Bachelor of Pharmacy
KUCAT_2019_4112,KUCAT-PCM,561,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4113,KUCAT-PCM,796,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4114,KUCAT-PCM,499,BE in Computer Engineering
KUCAT_2019_4115,KUCAT-PCM,942,BE in Computer Engineering
KUCAT_2019_4116,KUCAT-PCM,617,BArch in Architecture
KUCAT_2019_4117,KUCAT-PCM,701,BArch in Architecture
KUCAT_2019_4118,KUCAT-PCB,430,Bachelor of Pharmacy
KUCAT_2019_4119,KUCAT-PCM,551,BArch in Architecture
KUCAT_2019_4120,KUCAT-PCM,530,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4121,KUCAT-PCB,369,BTech in Biotechnology
KUCAT_2019_4122,KUCAT-PCM,715,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_4123,KUCAT-PCM,406,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4124,KUCAT-PCM,419,BE in Computer Engineering
KUCAT_2019_4125,KUCAT-PCM,670,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4126,KUCAT-PCM,674,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4127,KUCAT-PCM,587,BE in Computer Engineering
KUCAT_2019_4128,KUCAT-PCM,733,BE in Computer Engineering
KUCAT_2019_4129,KUCAT-PCM,482,BArch in Architecture
KUCAT_2019_4130,KUCAT-PCM,574,BE in Computer Engineering
KUCAT_2019_4131,KUCAT-PCM,694,BE in Computer Engineering
KUCAT_2019_4132,KUCAT-PCM,666,BE in Mechanical Engineering(Automobile)
KUCAT_2019_4133,KUCAT-PCM,331,BE in Computer Engineering
KUCAT_2019_4134,KUCAT-PCM,566,BE in Computer Engineering
KUCAT_2019_4135,KUCAT-PCM,911,BE in Computer Engineering
KUCAT_2019_4092,KUCAT-PCB,422,Bachelor of Pharmacy
KUCAT_2019_4093,KUCAT-PCM,692,BE in Computer Engineering
KUCAT_2019_4094,KUCAT-PCM,695,BE in Computer Engineering
KUCAT_2019_4095,KUCAT-PCM,959,BE in Computer Engineering
KUCAT_2019_4096,KUCAT-PCM,461,BE in Computer Engineering
KUCAT_2019_4097,KUCAT-PCB,642,Bachelor of Pharmacy
KUCAT_2019_4098,KUCAT-PCB,484,BTech in Biotechnology
KUCAT_2019_4099,KUCAT-PCM,1033,BE in Computer Engineering
KUCAT_2019_4100,KUCAT-PCB,485,BTech in Biotechnology
KUCAT_2019_4101,KUCAT-PCM,836,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4102,KUCAT-PCB,508,BSc in Environmental Science
KUCAT_2019_4103,KUCAT-PCB,540,BTech in Biotechnology
KUCAT_2019_4104,KUCAT-PCB,0,Bachelor of Pharmacy
KUCAT_2019_4105,KUCAT-PCM,1078,BE in Mechanical Engineering(Automobile)
KUCAT_2019_4106,KUCAT-PCM,438,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4107,KUCAT-PCB,503,Bachelor of Pharmacy
KUCAT_2019_4108,KUCAT-PCB,476,Bachelor of Pharmacy
KUCAT_2019_4109,KUCAT-PCM,731,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4110,KUCAT-PCM,541,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4111,KUCAT-PCB,604,Bachelor of Pharmacy
KUCAT_2019_4112,KUCAT-PCM,561,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4113,KUCAT-PCM,796,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_4114,KUCAT-PCM,499,BE in Computer Engineering
KUCAT_2019_4115,KUCAT-PCM,942,BE in Computer Engineering
KUCAT_2019_4116,KUCAT-PCM,617,BArch in Architecture
KUCAT_2019_4117,KUCAT-PCM,701,BArch in Architecture
KUCAT_2019_4118,KUCAT-PCB,430,Bachelor of Pharmacy
